id,date_releve,humidity,dewpoint,pressure,windspeed,visibility,cloudcover,windgust,uvindex,precipintensity,precipintensitymax,temperaturehigh,temperaturelow,temperaturehighoffset2,temperaturelowoffset2,temperature,temperatureoffset2
1184,2019-02-12,73.00,0.18,1033.96,2.54,11.76,45.00,6.05,2.43,0.00,0.01,11.18,-0.31,13.18,1.69,5.44,7.44
21,2019-02-13,70.00,-0.49,1034.08,2.75,12.54,26.00,6.70,2.76,0.00,0.00,12.16,0.78,14.16,2.78,6.47,8.47
1144,2019-02-14,69.00,0.85,1032.93,2.85,12.88,11.00,6.38,2.74,0.00,0.00,14.56,1.68,16.56,3.68,8.12,10.12
376,2019-02-15,65.00,0.74,1029.29,2.59,12.38,7.00,5.89,2.81,0.00,0.00,16.05,1.87,18.05,3.87,8.96,10.96
75,2019-02-16,66.00,1.15,1027.53,2.66,11.81,30.00,6.64,2.83,0.00,0.01,16.56,3.36,18.56,5.36,9.96,11.96
562,2019-02-17,64.00,1.69,1022.94,3.74,12.16,44.00,9.71,2.67,0.00,0.01,16.50,3.55,18.50,5.55,10.03,12.03
737,2019-02-18,72.00,3.20,1020.71,3.40,11.95,55.00,8.34,2.36,0.02,0.08,14.60,3.79,16.60,5.79,9.20,11.20
124,2019-02-19,77.00,3.57,1022.20,2.34,11.54,57.00,5.88,2.19,0.01,0.05,12.85,2.27,14.85,4.27,7.56,9.56
2,2019-02-20,77.00,3.41,1023.95,2.36,11.44,35.00,4.85,2.48,0.00,0.01,14.52,2.80,16.52,4.80,8.66,10.66
370,2019-02-21,74.00,3.51,1028.20,2.22,11.22,23.00,4.46,2.55,0.00,0.00,16.01,3.54,18.01,5.54,9.78,11.78
998,2019-02-22,68.00,3.53,1031.27,2.94,11.74,30.00,7.59,2.64,0.00,0.01,17.51,4.61,19.51,6.61,11.06,13.06
977,2019-02-23,67.00,3.56,1030.90,3.19,12.14,14.00,9.03,3.33,0.00,0.00,16.68,2.99,18.68,4.99,9.84,11.84
837,2019-02-24,62.00,1.07,1033.18,2.67,12.30,20.00,6.49,3.17,0.00,0.01,16.04,2.66,18.04,4.66,9.35,11.35
889,2019-02-25,62.00,1.95,1033.22,2.41,12.83,8.00,5.30,3.05,0.00,0.00,17.41,3.54,19.41,5.54,10.48,12.48
273,2019-02-26,64.00,3.40,1030.60,2.26,12.50,10.00,5.01,3.29,0.00,0.00,19.15,3.86,21.15,5.86,11.51,13.51
490,2019-02-27,63.00,3.54,1026.11,2.11,12.41,18.00,5.21,3.38,0.00,0.00,20.33,5.88,22.33,7.88,13.11,15.11
169,2019-02-28,73.00,5.70,1024.24,4.88,12.14,51.00,12.31,2.83,0.03,0.18,16.08,7.67,18.08,9.67,11.88,13.88
51,2019-03-01,74.00,5.45,1021.46,4.48,12.53,70.00,11.33,2.64,0.06,0.27,13.35,6.21,15.35,8.21,9.78,11.78
178,2019-03-02,75.00,5.50,1019.05,4.97,12.55,70.00,12.08,2.62,0.06,0.50,14.25,6.79,16.25,8.79,10.52,12.52
730,2019-03-03,71.00,5.73,1014.78,5.61,13.59,70.00,14.31,2.81,0.05,0.29,17.02,7.77,19.02,9.77,12.40,14.40
181,2019-03-04,68.00,3.98,1008.87,7.52,11.34,77.00,18.95,2.45,0.14,0.54,12.97,5.55,14.97,7.55,9.26,11.26
48,2019-03-05,69.00,3.82,1012.28,4.97,12.14,72.00,13.27,2.55,0.06,0.21,14.51,6.81,16.51,8.81,10.66,12.66
1187,2019-03-06,72.00,5.80,1002.62,6.56,11.72,90.00,17.63,2.55,0.21,0.77,15.12,7.56,17.12,9.56,11.34,13.34
465,2019-03-07,72.00,4.81,1006.56,6.42,11.77,64.00,16.06,2.74,0.17,0.84,13.12,4.70,15.12,6.70,8.91,10.91
1068,2019-03-08,72.00,3.89,1018.37,4.22,12.13,59.00,10.97,2.74,0.05,0.22,13.34,6.93,15.34,8.93,10.14,12.14
1039,2019-03-09,78.00,7.04,1022.88,5.37,12.48,83.00,13.02,3.29,0.08,0.33,14.78,9.37,16.78,11.37,12.08,14.08
958,2019-03-10,75.00,6.95,1021.74,7.35,12.09,77.00,17.31,3.14,0.11,0.47,14.68,5.21,16.68,7.21,9.95,11.95
114,2019-03-11,64.00,1.12,1028.13,5.94,12.25,48.00,14.83,3.10,0.04,0.15,12.26,2.17,14.26,4.17,7.22,9.22
401,2019-03-12,63.00,0.34,1021.08,5.75,12.38,55.00,16.07,3.74,0.08,0.54,14.65,4.91,16.65,6.91,9.78,11.78
517,2019-03-13,70.00,2.63,1019.30,6.91,12.44,61.00,15.43,2.33,0.09,0.28,11.35,6.09,13.35,8.09,8.72,10.72
979,2019-03-14,77.00,4.78,1019.59,7.60,11.48,80.00,17.53,2.79,0.23,0.66,11.97,8.83,13.97,10.83,10.40,12.40
620,2019-03-15,80.00,7.69,1019.76,7.04,12.36,84.00,15.53,3.00,0.12,0.36,14.12,7.46,16.12,9.46,10.79,12.79
753,2019-03-16,71.00,5.94,1016.72,5.59,12.93,62.00,12.24,3.64,0.03,0.18,16.67,6.50,18.67,8.50,11.59,13.59
144,2019-03-17,72.00,3.95,1013.74,5.83,11.65,66.00,14.42,2.90,0.10,0.45,12.95,3.84,14.95,5.84,8.40,10.40
1127,2019-03-18,70.00,1.93,1022.28,4.56,11.86,56.00,11.02,3.48,0.04,0.15,11.81,2.88,13.81,4.88,7.35,9.35
399,2019-03-19,71.00,1.97,1027.01,2.98,12.22,45.00,6.43,4.12,0.03,0.11,12.26,2.04,14.26,4.04,7.15,9.15
541,2019-03-20,65.00,1.14,1031.83,2.89,12.53,26.00,6.28,4.36,0.00,0.02,14.30,2.41,16.30,4.41,8.36,10.36
284,2019-03-21,62.00,1.50,1031.13,2.58,13.01,26.00,5.66,4.48,0.00,0.00,15.81,3.02,17.81,5.02,9.42,11.42
39,2019-03-22,60.00,2.01,1028.69,2.01,11.87,18.00,4.18,4.83,0.00,0.00,18.77,4.29,20.77,6.29,11.53,13.53
875,2019-03-23,62.00,3.17,1027.65,2.39,11.73,31.00,5.93,4.52,0.00,0.01,18.67,4.99,20.67,6.99,11.83,13.83
340,2019-03-24,65.00,3.66,1026.24,2.98,12.75,26.00,7.41,4.43,0.00,0.01,17.28,4.68,19.28,6.68,10.98,12.98
407,2019-03-25,64.00,2.15,1025.70,5.05,12.35,29.00,12.32,3.71,0.01,0.02,14.06,3.11,16.06,5.11,8.59,10.59
1136,2019-03-26,58.00,-0.35,1028.59,4.54,12.56,20.00,11.65,4.40,0.03,0.10,13.90,1.87,15.90,3.87,7.89,9.89
755,2019-03-27,59.00,0.44,1030.00,3.59,12.77,17.00,8.33,4.67,0.00,0.00,14.88,3.24,16.88,5.24,9.06,11.06
968,2019-03-28,62.00,2.11,1031.33,3.19,12.04,14.00,7.21,4.26,0.00,0.00,15.74,3.93,17.74,5.93,9.84,11.84
696,2019-03-29,63.00,3.26,1027.72,3.02,12.01,15.00,8.30,4.02,0.00,0.00,17.82,4.97,19.82,6.97,11.40,13.40
180,2019-03-30,59.00,3.03,1022.70,2.91,12.16,15.00,7.21,4.55,0.00,0.01,18.79,4.83,20.79,6.83,11.81,13.81
1174,2019-03-31,60.00,3.49,1019.28,2.94,12.09,24.00,7.72,4.55,0.00,0.03,18.90,6.31,20.90,8.31,12.61,14.61
1066,2019-04-01,64.00,4.87,1016.05,2.97,11.84,56.00,7.88,3.88,0.02,0.09,18.76,7.54,20.76,9.54,13.15,15.15
409,2019-04-02,70.00,5.42,1011.62,4.01,10.97,73.00,10.06,3.14,0.10,0.38,15.36,5.49,17.36,7.49,10.43,12.43
26,2019-04-03,79.00,3.78,1004.62,3.90,9.56,77.00,9.55,2.90,0.39,1.11,9.93,2.50,11.93,4.50,6.22,8.22
1080,2019-04-04,73.00,1.48,1000.30,4.11,11.31,57.00,9.74,3.24,0.17,0.69,11.63,2.89,13.63,4.89,7.26,9.26
672,2019-04-05,66.00,1.76,1001.14,3.89,11.49,73.00,10.40,3.83,0.06,0.28,14.02,5.39,16.02,7.39,9.71,11.71
618,2019-04-06,76.00,4.85,1001.34,4.09,10.14,86.00,10.55,3.19,0.28,1.12,13.37,5.09,15.37,7.09,9.23,11.23
674,2019-04-07,76.00,5.27,1006.53,3.10,11.32,77.00,7.70,3.48,0.09,0.36,14.36,5.12,16.36,7.12,9.74,11.74
989,2019-04-08,75.00,5.58,1010.90,2.63,11.86,62.00,6.12,3.88,0.05,0.25,15.40,5.76,17.40,7.76,10.58,12.58
535,2019-04-09,76.00,6.12,1010.56,2.24,11.24,64.00,5.40,4.05,0.09,0.32,15.77,6.53,17.77,8.53,11.15,13.15
649,2019-04-10,77.00,6.21,1011.77,3.73,10.59,73.00,9.20,3.62,0.09,0.32,14.50,5.93,16.50,7.93,10.22,12.22
634,2019-04-11,70.00,4.30,1016.75,4.58,11.20,52.00,9.51,4.26,0.06,0.24,14.30,3.68,16.30,5.68,8.99,10.99
935,2019-04-12,63.00,1.79,1019.47,3.89,11.41,30.00,8.82,4.69,0.03,0.10,14.33,2.67,16.33,4.67,8.50,10.50
131,2019-04-13,58.00,-0.25,1019.90,3.86,12.13,23.00,8.62,4.62,0.01,0.05,13.87,2.11,15.87,4.11,7.99,9.99
1166,2019-04-14,57.00,-1.35,1018.93,4.18,11.94,46.00,9.01,4.29,0.03,0.10,12.81,2.82,14.81,4.82,7.82,9.82
1027,2019-04-15,58.00,1.45,1017.14,4.44,12.00,52.00,11.35,4.88,0.06,0.49,17.15,8.17,19.15,10.17,12.66,14.66
568,2019-04-16,76.00,7.29,1017.61,3.05,11.12,81.00,9.75,3.55,0.13,0.80,15.63,6.88,17.63,8.88,11.26,13.26
1188,2019-04-17,72.00,7.31,1018.43,3.43,12.97,59.00,9.15,4.64,0.00,0.02,19.17,8.99,21.17,10.99,14.08,16.08
1108,2019-04-18,64.00,7.38,1018.54,4.00,13.42,77.00,10.62,4.19,0.00,0.01,21.19,9.73,23.19,11.73,15.46,17.46
1000,2019-04-19,57.00,6.85,1023.80,3.42,13.05,52.00,8.78,4.83,0.00,0.03,22.80,8.90,24.80,10.90,15.85,17.85
486,2019-04-20,57.00,6.48,1024.60,3.38,12.14,27.00,8.53,5.38,0.01,0.09,22.48,10.07,24.48,12.07,16.28,18.28
520,2019-04-21,60.00,6.89,1017.57,3.30,11.86,58.00,8.42,4.33,0.03,0.13,20.73,9.89,22.73,11.89,15.31,17.31
882,2019-04-22,61.00,7.48,1005.25,3.43,12.20,69.00,9.26,4.38,0.02,0.16,22.07,11.62,24.07,13.62,16.85,18.85
121,2019-04-23,71.00,9.54,997.41,3.72,11.03,80.00,10.50,3.52,0.19,0.69,19.15,10.73,21.15,12.73,14.94,16.94
733,2019-04-24,76.00,8.78,1000.93,5.32,10.57,75.00,14.71,3.71,0.32,1.40,17.14,9.56,19.14,11.56,13.35,15.35
36,2019-04-25,76.00,7.80,1005.97,5.66,10.32,77.00,14.71,3.83,0.34,1.50,16.13,7.06,18.13,9.06,11.60,13.60
925,2019-04-26,76.00,6.96,1015.31,4.48,11.40,63.00,11.94,4.21,0.19,0.99,15.77,8.28,17.77,10.28,12.03,14.03
1098,2019-04-27,71.00,5.87,1020.77,6.25,11.91,69.00,13.52,4.26,0.08,0.30,14.85,6.70,16.85,8.70,10.78,12.78
654,2019-04-28,71.00,4.79,1022.75,4.81,11.97,74.00,10.83,4.10,0.05,0.15,14.04,5.55,16.04,7.55,9.80,11.80
891,2019-04-29,70.00,5.04,1021.97,3.04,12.01,53.00,7.29,4.86,0.01,0.05,16.42,5.94,18.42,7.94,11.18,13.18
906,2019-04-30,66.00,5.52,1020.17,3.02,12.36,30.00,6.43,6.05,0.00,0.01,18.00,6.55,20.00,8.55,12.28,14.28
812,2019-05-01,70.00,7.12,1016.46,2.40,11.48,49.00,5.84,5.76,0.02,0.09,19.17,8.59,21.17,10.59,13.88,15.88
296,2019-05-02,76.00,7.88,1015.49,3.65,11.21,68.00,8.31,4.57,0.09,0.34,16.41,8.03,18.41,10.03,12.22,14.22
810,2019-05-03,75.00,7.05,1013.74,3.32,11.52,73.00,7.34,4.38,0.09,0.31,15.53,7.14,17.53,9.14,11.34,13.34
1132,2019-05-04,75.00,5.13,1013.22,4.90,11.48,58.00,12.61,4.33,0.13,0.61,13.72,3.22,15.72,5.22,8.47,10.47
77,2019-05-05,64.00,0.84,1019.24,5.48,12.19,37.00,12.55,4.36,0.03,0.16,12.49,2.73,14.49,4.73,7.61,9.61
1078,2019-05-06,59.00,0.87,1020.92,3.30,12.35,30.00,7.76,5.45,0.01,0.03,15.23,4.27,17.23,6.27,9.75,11.75
345,2019-05-07,61.00,3.31,1016.49,2.86,12.35,71.00,7.34,4.36,0.02,0.13,17.85,10.51,19.85,12.51,14.18,16.18
1160,2019-05-08,81.00,9.16,1005.39,5.36,10.26,87.00,14.57,3.64,0.45,1.67,15.86,9.05,17.86,11.05,12.46,14.46
1105,2019-05-09,77.00,8.48,1005.55,5.53,11.97,74.00,14.43,4.38,0.13,0.76,16.61,8.85,18.61,10.85,12.73,14.73
973,2019-05-10,78.00,9.49,1011.32,2.94,11.96,71.00,8.04,4.86,0.10,0.50,18.43,10.91,20.43,12.91,14.67,16.67
110,2019-05-11,76.00,8.94,1017.86,5.17,11.44,67.00,12.65,4.62,0.17,0.60,17.10,7.08,19.10,9.08,12.09,14.09
1030,2019-05-12,65.00,5.04,1028.22,5.01,12.20,32.00,11.92,5.98,0.01,0.06,17.20,6.91,19.20,8.91,12.06,14.06
670,2019-05-13,54.00,3.23,1028.93,5.63,12.34,25.00,12.68,6.40,0.01,0.03,18.74,7.68,20.74,9.68,13.21,15.21
153,2019-05-14,51.00,3.41,1024.15,5.12,12.36,15.00,11.84,7.10,0.00,0.01,19.84,7.47,21.84,9.47,13.66,15.66
1073,2019-05-15,53.00,3.07,1019.14,4.80,12.29,23.00,11.26,6.62,0.03,0.11,18.77,6.48,20.77,8.48,12.63,14.63
1096,2019-05-16,58.00,4.57,1013.48,3.33,12.42,51.00,8.46,5.55,0.00,0.00,19.08,9.52,21.08,11.52,14.30,16.30
1149,2019-05-17,75.00,8.16,1006.53,3.57,11.18,83.00,8.77,4.60,0.17,0.55,16.10,9.54,18.10,11.54,12.82,14.82
1088,2019-05-18,80.00,9.18,1006.60,2.95,10.20,84.00,7.03,4.33,0.15,0.48,16.65,9.72,18.65,11.72,13.19,15.19
1014,2019-05-19,83.00,9.78,1008.33,3.29,10.12,83.00,7.76,4.40,0.15,0.44,16.30,10.22,18.30,12.22,13.26,15.26
246,2019-05-20,79.00,9.89,1011.49,3.93,10.92,69.00,8.36,4.79,0.08,0.26,17.69,9.52,19.69,11.52,13.61,15.61
818,2019-05-21,75.00,9.79,1016.26,3.36,11.32,51.00,6.92,5.52,0.04,0.16,19.62,9.37,21.62,11.37,14.50,16.50
325,2019-05-22,67.00,9.07,1019.09,2.44,11.90,48.00,5.86,6.05,0.01,0.06,21.73,9.62,23.73,11.62,15.68,17.68
932,2019-05-23,65.00,9.21,1017.76,2.16,12.29,53.00,5.28,5.95,0.02,0.12,22.78,11.42,24.78,13.42,17.10,19.10
140,2019-05-24,73.00,10.87,1016.49,3.03,11.41,71.00,7.11,5.40,0.15,0.41,20.70,11.66,22.70,13.66,16.18,18.18
917,2019-05-25,75.00,11.24,1018.15,3.47,11.40,64.00,7.66,5.57,0.10,0.32,20.68,11.42,22.68,13.42,16.05,18.05
983,2019-05-26,76.00,11.14,1017.84,3.68,11.68,62.00,7.90,5.48,0.05,0.18,20.08,12.54,22.08,14.54,16.31,18.31
676,2019-05-27,78.00,11.48,1013.16,4.11,11.65,72.00,9.10,5.19,0.08,0.27,19.46,11.16,21.46,13.16,15.31,17.31
582,2019-05-28,74.00,9.28,1013.52,5.21,11.86,65.00,11.42,4.81,0.09,0.28,17.58,8.85,19.58,10.85,13.22,15.22
595,2019-05-29,69.00,7.95,1020.71,4.28,12.30,47.00,9.45,5.40,0.03,0.10,18.99,10.72,20.99,12.72,14.86,16.86
64,2019-05-30,70.00,10.27,1025.19,3.33,12.38,49.00,7.30,6.05,0.01,0.04,21.36,11.05,23.36,13.05,16.21,18.21
24,2019-05-31,68.00,11.36,1024.90,2.11,12.25,22.00,4.39,7.71,0.00,0.01,24.59,12.21,26.59,14.21,18.40,20.40
398,2019-06-01,66.00,12.85,1020.98,2.24,12.37,17.00,4.66,7.98,0.00,0.00,27.50,14.33,29.50,16.33,20.92,22.92
1159,2019-06-02,64.00,13.17,1016.30,3.19,12.26,27.00,6.93,7.36,0.01,0.07,27.92,14.45,29.92,16.45,21.19,23.19
1092,2019-06-03,68.00,12.55,1016.03,2.82,12.28,59.00,6.77,5.45,0.04,0.16,23.93,13.66,25.93,15.66,18.80,20.80
639,2019-06-04,70.00,13.01,1009.94,3.90,12.38,49.00,10.14,6.62,0.09,0.52,25.52,13.10,27.52,15.10,19.31,21.31
884,2019-06-05,74.00,10.83,1009.20,3.79,11.11,61.00,10.90,5.60,0.33,1.25,20.20,9.88,22.20,11.88,15.04,17.04
1122,2019-06-06,71.00,9.16,1012.82,3.46,12.09,54.00,10.22,5.90,0.05,0.41,20.19,12.14,22.19,14.14,16.17,18.17
1103,2019-06-07,72.00,9.96,1009.46,6.56,11.41,60.00,17.71,5.55,0.26,0.99,19.88,10.55,21.88,12.55,15.22,17.22
964,2019-06-08,64.00,8.09,1021.59,4.81,12.35,42.00,11.49,6.29,0.03,0.12,21.15,11.19,23.15,13.19,16.17,18.17
1093,2019-06-09,70.00,10.51,1019.61,2.71,12.13,80.00,7.41,4.76,0.09,0.43,21.67,12.82,23.67,14.82,17.25,19.25
308,2019-06-10,80.00,11.58,1015.23,3.56,10.75,78.00,8.16,4.64,0.19,0.68,18.93,10.15,20.93,12.15,14.54,16.54
950,2019-06-11,82.00,10.17,1012.27,2.93,10.74,77.00,7.12,4.24,0.22,0.71,16.80,10.31,18.80,12.31,13.56,15.56
450,2019-06-12,76.00,9.79,1011.73,3.76,11.33,58.00,9.42,5.31,0.15,0.50,18.93,9.60,20.93,11.60,14.27,16.27
371,2019-06-13,69.00,9.53,1013.11,3.78,12.34,39.00,9.51,6.55,0.02,0.12,22.11,12.44,24.11,14.44,17.28,19.28
422,2019-06-14,71.00,11.53,1013.08,3.39,12.24,69.00,8.55,5.40,0.59,20.14,22.42,13.44,24.42,15.44,17.93,19.93
263,2019-06-15,79.00,12.95,1016.64,3.66,11.91,70.00,9.26,5.14,3.29,22.03,20.62,12.03,22.62,14.03,16.33,18.33
1100,2019-06-16,72.00,11.92,1020.28,3.28,12.65,41.00,7.86,6.48,0.03,0.11,23.06,12.17,25.06,14.17,17.62,19.62
912,2019-06-17,67.00,12.53,1017.91,2.25,12.64,32.00,5.27,7.26,0.01,0.06,26.21,14.87,28.21,16.87,20.54,22.54
272,2019-06-18,66.00,13.92,1013.42,2.90,12.41,58.00,7.14,6.31,0.03,0.18,27.86,15.42,29.86,17.42,21.64,23.64
428,2019-06-19,70.00,13.98,1011.66,3.53,12.06,57.00,9.75,6.45,0.11,0.48,25.03,14.47,27.03,16.47,19.75,21.75
136,2019-06-20,75.00,13.40,1015.42,3.24,12.42,70.00,6.97,5.76,0.09,0.34,22.45,13.24,24.45,15.24,17.85,19.85
1101,2019-06-21,75.00,12.76,1018.37,2.87,12.07,64.00,7.03,5.60,0.10,0.39,21.75,13.18,23.75,15.18,17.47,19.47
379,2019-06-22,71.00,12.95,1017.80,3.02,12.12,48.00,7.44,6.69,0.05,0.25,24.41,14.72,26.41,16.72,19.57,21.57
706,2019-06-23,69.00,14.99,1014.81,2.99,12.38,66.00,6.96,6.02,0.01,0.04,28.35,16.68,30.35,18.68,22.52,24.52
741,2019-06-24,70.00,16.10,1016.20,3.04,12.36,66.00,7.70,6.26,0.05,0.30,28.26,17.59,30.26,19.59,22.93,24.93
122,2019-06-25,67.00,16.31,1018.20,3.05,12.23,58.00,8.24,6.98,0.04,0.27,29.96,18.69,31.96,20.69,24.33,26.33
480,2019-06-26,63.00,17.01,1020.62,3.68,12.11,17.00,9.25,8.98,0.01,0.07,33.24,19.87,35.24,21.87,26.56,28.56
544,2019-06-27,61.00,17.53,1020.53,3.86,12.27,10.00,9.47,9.17,0.00,0.01,33.82,19.42,35.82,21.42,26.62,28.62
1094,2019-06-28,62.00,17.00,1018.42,3.59,12.34,20.00,9.05,8.67,0.00,0.00,32.49,18.68,34.49,20.68,25.59,27.59
229,2019-06-29,62.00,16.96,1016.06,2.80,12.09,14.00,7.00,9.05,0.01,0.06,33.37,18.52,35.37,20.52,25.95,27.95
215,2019-06-30,69.00,17.21,1018.13,3.08,12.20,32.00,7.71,8.07,0.02,0.14,29.63,17.51,31.63,19.51,23.57,25.57
646,2019-07-01,71.00,15.97,1019.84,3.33,12.26,45.00,7.96,7.05,0.07,0.47,26.79,15.77,28.79,17.77,21.28,23.28
525,2019-07-02,69.00,14.77,1019.89,3.37,12.85,38.00,8.08,7.29,0.05,0.34,26.81,16.44,28.81,18.44,21.63,23.63
102,2019-07-03,63.00,14.16,1018.81,4.03,12.41,34.00,9.56,7.43,0.04,0.27,27.81,16.24,29.81,18.24,22.03,24.03
554,2019-07-04,58.00,13.58,1019.25,3.63,12.40,18.00,9.29,8.36,0.01,0.06,29.43,16.88,31.43,18.88,23.16,25.16
752,2019-07-05,59.00,14.66,1017.25,2.76,12.43,18.00,6.36,8.71,0.01,0.05,30.87,17.47,32.87,19.47,24.17,26.17
461,2019-07-06,64.00,15.86,1013.73,2.68,12.69,21.00,6.67,8.07,0.06,0.29,29.89,17.30,31.89,19.30,23.60,25.60
368,2019-07-07,70.00,15.94,1014.15,3.11,12.19,51.00,7.68,6.57,0.07,0.37,27.91,16.53,29.91,18.53,22.22,24.22
605,2019-07-08,65.00,14.04,1015.89,3.38,12.49,54.00,8.67,6.71,0.04,0.26,27.26,15.38,29.26,17.38,21.32,23.32
142,2019-07-09,62.00,12.16,1016.51,4.02,12.16,42.00,9.56,6.69,0.13,0.39,25.41,14.91,27.41,16.91,20.16,22.16
33,2019-07-10,57.00,11.59,1017.03,3.14,12.36,26.00,7.52,7.57,0.02,0.08,27.63,16.53,29.63,18.53,22.08,24.08
217,2019-07-11,61.00,13.27,1014.89,2.64,12.38,65.00,6.70,5.93,0.03,0.15,27.35,16.72,29.35,18.72,22.04,24.04
1033,2019-07-12,64.00,14.21,1015.49,3.63,12.32,40.00,8.46,6.93,0.05,0.22,27.54,16.25,29.54,18.25,21.90,23.90
836,2019-07-13,64.00,13.72,1017.52,3.70,12.43,27.00,8.45,7.07,0.01,0.07,26.91,15.64,28.91,17.64,21.28,23.28
531,2019-07-14,63.00,12.65,1015.95,4.31,12.32,32.00,9.81,7.05,0.03,0.20,25.86,14.57,27.86,16.57,20.22,22.22
1089,2019-07-15,61.00,11.36,1016.25,4.34,12.34,23.00,9.95,7.26,0.07,0.23,25.11,13.45,27.11,15.45,19.28,21.28
264,2019-07-16,59.00,11.36,1017.36,2.70,12.42,32.00,6.18,7.21,0.01,0.09,27.40,14.46,29.40,16.46,20.93,22.93
1062,2019-07-17,59.00,11.93,1015.17,2.79,12.37,60.00,6.90,5.74,0.01,0.03,28.03,15.67,30.03,17.67,21.85,23.85
1084,2019-07-18,64.00,13.03,1014.72,3.66,12.37,74.00,8.18,5.24,0.02,0.13,25.97,15.92,27.97,17.92,20.95,22.95
806,2019-07-19,66.00,14.41,1015.68,2.96,12.40,45.00,6.39,6.76,0.03,0.24,27.79,17.23,29.79,19.23,22.51,24.51
679,2019-07-20,70.00,16.19,1015.10,3.96,12.38,56.00,9.39,5.45,0.10,0.53,27.64,17.07,29.64,19.07,22.36,24.36
216,2019-07-21,69.00,16.05,1021.44,2.46,12.34,54.00,6.07,6.69,0.05,0.21,28.45,17.22,30.45,19.22,22.84,24.84
522,2019-07-22,62.00,15.79,1022.48,2.23,12.44,43.00,5.11,7.05,0.00,0.02,31.69,19.18,33.69,21.18,25.44,27.44
270,2019-07-23,56.00,15.96,1017.56,2.82,12.40,24.00,6.85,8.00,0.01,0.09,35.29,20.25,37.29,22.25,27.77,29.77
323,2019-07-24,57.00,16.70,1015.20,2.53,12.38,19.00,6.86,8.24,0.02,0.11,34.50,21.29,36.50,23.29,27.90,29.90
597,2019-07-25,54.00,16.53,1012.85,3.35,12.41,16.00,9.31,8.14,0.03,0.18,35.32,20.45,37.32,22.45,27.89,29.89
1075,2019-07-26,70.00,17.34,1011.97,3.34,12.20,58.00,9.37,6.19,0.25,1.10,27.93,17.49,29.93,19.49,22.71,24.71
687,2019-07-27,83.00,16.35,1007.42,3.56,11.51,77.00,9.91,5.07,0.45,1.68,22.94,15.16,24.94,17.16,19.05,21.05
507,2019-07-28,71.00,13.17,1008.31,4.83,12.15,59.00,10.73,6.05,0.12,0.52,23.86,13.32,25.86,15.32,18.59,20.59
588,2019-07-29,62.00,12.21,1010.39,3.51,12.47,14.00,9.12,8.19,0.01,0.03,27.53,16.34,29.53,18.34,21.94,23.94
1130,2019-07-30,68.00,13.65,1014.07,5.32,12.47,42.00,11.35,5.93,0.05,0.17,24.76,14.47,26.76,16.47,19.62,21.62
172,2019-07-31,65.00,11.97,1018.19,3.83,12.60,46.00,8.60,6.17,0.01,0.07,24.67,13.94,26.67,15.94,19.31,21.31
412,2019-08-01,64.00,12.27,1017.10,2.53,12.52,55.00,6.05,5.88,0.02,0.15,26.08,15.45,28.08,17.45,20.77,22.77
937,2019-08-02,64.00,13.49,1016.68,2.81,12.47,37.00,6.79,7.10,0.01,0.07,27.61,15.52,29.61,17.52,21.57,23.57
134,2019-08-03,62.00,13.45,1016.29,2.60,12.63,35.00,6.11,6.95,0.00,0.02,28.36,16.05,30.36,18.05,22.21,24.21
505,2019-08-04,61.00,13.64,1014.82,2.62,12.53,51.00,6.19,6.55,0.01,0.06,29.39,17.31,31.39,19.31,23.35,25.35
335,2019-08-05,68.00,15.52,1014.77,3.15,12.51,56.00,7.33,6.21,0.03,0.16,27.70,17.70,29.70,19.70,22.70,24.70
771,2019-08-06,73.00,16.48,1013.11,2.95,12.54,62.00,6.88,5.83,0.12,0.55,27.02,17.72,29.02,19.72,22.37,24.37
176,2019-08-07,77.00,16.66,1011.48,3.12,12.16,70.00,7.41,4.95,0.20,0.85,25.97,16.94,27.97,18.94,21.46,23.46
35,2019-08-08,69.00,16.43,1011.73,2.52,12.46,58.00,6.01,6.19,0.04,0.29,29.50,20.08,31.50,22.08,24.79,26.79
602,2019-08-09,71.00,18.14,1009.84,4.85,12.35,57.00,12.78,6.21,0.16,1.08,29.38,18.34,31.38,20.34,23.86,25.86
660,2019-08-10,69.00,15.63,1015.95,5.28,12.42,58.00,11.61,5.79,0.06,0.35,26.30,16.14,28.30,18.14,21.22,23.22
81,2019-08-11,74.00,14.54,1016.97,3.46,12.35,57.00,9.36,5.69,0.11,0.55,23.99,14.57,25.99,16.57,19.28,21.28
468,2019-08-12,75.00,13.44,1017.69,3.75,12.21,58.00,8.98,4.98,0.11,0.46,22.74,12.88,24.74,14.88,17.81,19.81
1020,2019-08-13,68.00,10.91,1020.10,3.72,12.48,51.00,7.80,4.98,0.04,0.18,22.63,12.61,24.63,14.61,17.62,19.62
362,2019-08-14,65.00,11.15,1018.00,3.73,12.50,53.00,9.27,5.95,0.04,0.17,24.90,16.20,26.90,18.20,20.55,22.55
892,2019-08-15,69.00,13.44,1017.82,4.55,12.53,67.00,10.29,5.19,0.02,0.09,24.01,13.49,26.01,15.49,18.75,20.75
896,2019-08-16,67.00,12.84,1017.43,3.27,12.54,51.00,8.26,5.93,0.03,0.19,25.84,16.27,27.84,18.27,21.06,23.06
841,2019-08-17,74.00,15.22,1013.16,3.77,12.21,75.00,9.27,5.64,0.12,0.41,25.26,17.23,27.26,19.23,21.25,23.25
